ID,Text
12701,"He surely must be aware that most of the equipment and arms and resources for Castro came from the United States, flowed out of Florida and other parts of the United States to Castro in the mountains."
12780,"What I said was that ten years ago, we were producing twice as many scientists and engineers as the Soviet Union and today they're producing twice as many as we are, and that this affects our security around the world."
13122,The whole th- the United States now has a treaty - which I voted for in the United States Senate in 1955 - to defend Formosa and the Pescadores Island.
13129,The treaty does not include these two islands.
13361,"My judgment is that the program the Vice President put forward, which is an extension of Mr. Benson's program, will cost a billion dollars more than the present program, which costs about six billion dollars a year, the most expensive in history."
13521,Every other ca- African country either abstained or voted against us.
14890,"In 1974, we had the worst recession, the deepest and most penetrating recession since the Second World War."
14892,"In addition, we've brought down inflation."
14899,"And Business Week, which is not a Democratic publication, said that this Reagan-Kemp-Roth proposal - and I quote them, I think - was completely irresponsible and would result in inflationary pressures which would destroy this nation."
14911,We've had a 25% reduction since the first year I was in office.
14925,It had been cut in two by President Gerald Ford.
14926,It is now running at 12.7%.
14930,Mr. Carter had also promised that he would not use unemployment as a tool to fight against inflation.
14964,He more than doubled state spending while he was Governor - 122% increase - and had between a 20% and 30% increase in the number of employees
15027,"I have brought into the top level, top levels of government, into the White House, into administrative offices of the Executive branch, into the judicial system, highly qualified black and Spanish citizens and women who in the past had been excluded."
15149,"Now, I have not blocked the SALT II treaty, as Mr. Carter and Mr. Mondale suggest I have."
15166,Every President who has served in the Oval Office since Harry Truman has been dedicated to the proposition of controlling nuclear weapons.
15222,We've now reduced the importing of foreign oil in the last year alone by one-third.
15462,We cut the cost - the increased cost of government - in half over the eight years.
15578,"He says he wants to give the wealthiest one percent of the people in this country a five-year $40 billion tax break, and we're going to pay for it."
15626,"As a matter of fact, I'm the first governor in the history of my state to fund that pension system, and I'm very proud of that."
15933,"The defense budget today takes far less percentage of the gross national product than it did in President Kennedy's time, for example moved tremendously."
16014,I learned that the hard way and the Governor and I both supported slipping the COLAs for one year.
16015,He supported it at the National Governors Conference and I supported it in breaking a tie in a major compromise package and we got assailed by the Democrats in the election over that.
16075,"Now, two-thirds of the people in this country who receive Social Security checks live entirely on that check; they have no other income."
16154,"We ought to move forward swiftly on my ideas of ethanol which would use more corn, and therefore, create a bigger market for our agricultural products."
16233,"In terms of negative campaigning, you know, I don't want to sound like a kid in the schoolyard: he started it."
16502,"When Mr. Ford first became president in - in August of 1974, the first thing he did in - in October was to ask for a $4.7 billion increase in taxes on our people in the midst of the heaviest recession, since uh - since the great depression of nineteen uh - of the 1940s."
16528,"I believe that it's accurate to say that - that the - that the committees to whom you refer with the - the employment that you uh - state, and with the 5 to 5 and a half percent growth rate in our economy, that the uh - projections would be a uh - a $60 billion increase in the amount of money that we'd have to spend in l981 compared to now."
16615,"The last year I was in office uh - our budget was - was actually less than it was a year before, uh which showed a great uh improvement."
16631,In the Georgia government we only had one agency responsible for drug treatment.
16692,The take-home pay of a worker in this country is actually less now than it was in 1968 - measured in real dollars.
16782,Congress has sustained forty-two vetoes.
16828,"Another thing is a system called DISC which was originally designed, proposed by Mr. Nixon, to encourage exports."
16853,And this is uh - the point of my first statistics that I gave you - that - that the present tax benefits that have been carved out over a long period of years - fifty years - by sharp tax lawyers and by lobbyists have benefited just the rich.
16857,Governor Carter's answer tonight does not coincide with the answer that he gave in an interview to the Associated Press a week or so ago.
17110,"At the same time, if we can have a 4-percent recovery continue through that same period of time, that will mean -- without an increase in tax rates -- that will mean $400 billion more in government revenues."
17121,"As a matter of fact, over 4 years, they've missed the mark by nearly $600 billion."
17138,"Absolutely, and I proposed over a hundred billion dollars in cuts in Federal spending over 4 years, but I am not going to cut it out of Social Security and Medicare and student assistance and things -- [applause] -- that people need."
17219,"We are today subsidizing housing for more than 10 million people, and we're going to continue along that line."
17287,"When the Republican platform says that from here on out, we're going to have a religious test for judges before they're selected for the Federal court, and then Jerry Falwell announces that that means they get at least two Justices of the Supreme Court, I think that's an abuse of faith in our country."
17389,"I said that we would create jobs for our people, and we did -- 6 million in the last 20 or 21 months."
17392,"All of the things that I said we would do, from inflation being down, interest rates being down, unemployment falling, all of those things we have done."
17420,It's now the largest peacetime government ever in terms of the take from the total economy.
17434,"As a matter of fact, there has been less than one-quarter of 1 percent of foreclosures of the 270,000 loans from government that the farmers have."
17550,"In my opinion, as we deal with this deficit, people from about $70,000 a year on down have to be dealt with very, very carefully, because they are the ones who didn't get any relief the first time around."
17646,"On the other hand, women heads of household -- single women heads of household have -- for the first time there's been a turndown in the rate of poverty for them."
17649,We are spending now 37 percent more on food for the hungry in all the various types of programs than was spent in 1980.
17655,Half -- one out of two of the full-time college students in the United States are receiving some form of Federal aid.
17692,"We are now $120 billion of imports, 3 million jobs lost, and farmers are having their worst year."
17810,"I did support the '76 measure that he told about, because we were in a deep recession and we needed some stimulation."
17855,"But we now have an economy that, for the first time -- well, let's put it this way: In the first half of 1980, gross national product was down a minus 3.7 percent."
17858,Today it is up a plus 4 percent.
17971,"This president has left them in shatters across the globe, and we're now 90 percent of the casualties in Iraq and 90 percent of the costs."
18918,"Actually, we've increased funding for dealing with nuclear proliferation about 35 percent since I've been the president."
18933,My opponent opposed the missile defenses.
19641,"And everybody knows, including the Wall Street Journal, hardly a friend of the Democratic party of this administration, that the '82 tax increase he sponsored in inflation-adjusted dollars was the biggest tax increase in American history."
19924,"Here's the record: We cut deficit four years in a row for the first time before the Civil War -- I mean, before World War II, and maybe before the Civil War, too."
20127,"Governor Engler of Michigan cut taxes 21 times, created a lot of new jobs."
21704,Thirty years ago there were three police officers on the street for every crime; today there are three crimes for every police officer.
23088,"And we paid down the debt of our nation for two years in a row, and we created 23 million new jobs at the same time."
23421,China and India are graduating more graduates in technology and science than we are.
23821,"I was not put on the ballot by either of the 2 parties; I was not put on the ballot by any PAC money, by any foreign lobbyist money, by any special interest money."
23864,"In the last four years, there have been twice as many bankruptcies as new jobs created."
23971,"I want to give people permanent incentives on investment tax credit, like President Kennedy and the Congress inaugurated in the early '60s to get industry moving again; a research and development tax credit; a low-income housing tax credit; a long-term capital gains proposal for new business and business expansions."
23991,"Governor Clinton says $200,000 but he also says he wants to raise $150 billion."
24017,We have reduced the number of troops that are deployed and going to be deployed.
24352,Mr Bush sent two people in secret to toast the Chinese leaders and basically tell them not to worry about it.
24358,"And recently the Chinese have announced they are going to lower some barriers to our products, which they ought to do since they have a 15 billion dollar trade surplus with the United States under Mr. Bush."
24429,"But it is inappropriate for us, just because there's a problem somewhere around the world, to take the sons and daughters of working people--and make no mistake about it, our all- volunteer armed force is not made up of the sons and daughters of the beautiful people; it's the working folks who send their sons and daughters to war, with a few exceptions."
24495,"The use of cocaine, for example, by teenagers is dramatically down."
24537,"Thirty years ago, there were three policemen for every crime."
24584,I do think it's fair to note -- he can rebut it -- but Arkansas is one of the few states that doesn't have any civil rights legislation.
24648,Well over a million and a quarter Americans are HIV-positive.
24694,"Both parties in Washington, the president and the Congress, have cut Medicare."
24767,"We got the most expensive health care system in the world; it ranks behind 15 other nations when we come to life expectancy, and 22 other nations when we come to infant mortality."
24821,"I'd like to thank the computer executives and the electronics executives in Silicon Valley, two-thirds of whom are Republicans who said they wanted to sign on to a change in America."
24827,"He was president for 3 years before he proposed a health care plan that still hasn't been sent to Congress in total; three years before an economic plan, and he still didn't say tonight that that tax bill he vetoed raised taxes only on the rich and gave the rest of you a break -- but he vetoed it anyway."
25957,Marijuana use is up 141percent.
26039,American seniors have the highest life expectancy in the world.
26076,We reduced the welfare rolls by 2 million already.
26228,"We've opened 260,000 new jobs in the military to women since I've been president."
26344,"Well, 88 percent of the people -- the President claims 11 million are already covered and only 5 percent -- keep in mind only 5 percent of the employers are affected by the Family Leave Act."
27107,"You know, Moammar Gadhafi had more American blood on his hands than any individual other than Osama bin Laden."
27385,"Our Navy is old -- excuse me, our Navy is smaller now than at any time since 1917."
27391,Our Air Force is older and smaller than at any time since it was founded in 1947.
27986,I was in a state where my legislature was 87 percent Democrat.
28297,More than 90% of America's children go to public schools.
28958,He has promised a trillion dollars out of the Social Security Trust Fund for young working adults to invest and save on their own.
7349,"Do you realize today in America, we spend $73 billion to help 10 million low- and middle-income families better afford college?"
7064,"We've got 1,000 more Border Patrol agents on the southern border."
7021,"And this is the first president in 72 years to preside over an economy in America that has lost jobs, 1.6 million jobs."
6917,"Now, what happens is when you begin to get people covered like that -- for instance in diabetes, if you diagnose diabetes early, you could save $50 billion in the health care system of America by avoiding surgery and dialysis."
6881,"I've actually passed 56 individual bills that I've personally written and, in addition to that, and not always under my name, there is amendments on certain bills."
6862,Result: $139 billion windfall profit to the drug companies coming out of your pockets.
6720,"When they voted -- when they proposed reducing taxes, you voted against it 126 times."
31995,"But what President Clinton did, he was impeached, he lost his license to practice law."
33886,"He went after Mr. and Mrs. Khan, the parents of a young man who died serving our country, a Gold Star family, because of their religion."
40889,We saved our oil industry and now it's very vibrant and everybody has very inexpensive gasoline.
40882,"If you look at the kind of numbers that we produce for Hispanic, or Black, or Asian, it's nine times greater, the percentage gain than it was under - in three years - than it was under eight years of the two of them, to put it nicely."
40855,I have never said I oppose fracking.
40726,"38,000 prisoners were released from federal prison."
40585,"The fact of the matter is, in 2000 though, after the crime bill had been in the law for a while, this is the guy who said, 'The problem with the crime bill, there's not enough people in jail."
40422,"But a lot of these kids come out without the parents, they come over through cartels and through coyotes and through gangs."
40153,I terminated it; it's gone.
40150,"Through the legislature, I terminated the individual mandate."
39414,"And by the way, our military--they've been voting by ballots for since the end of the Civil War, in effect."
39105,"Yeah, you did say that."
38884,He still refuses to even say anything to Putin about the bounty on the heads of American soldiers.
38862,"And we now got a 91% approval rating at the VA, our vets."
38322,"I brought back 700,000 jobs."
38194,"I paid millions of dollars in taxes, millions of dollars of income tax."
38135,This guy paid a total of $750 in taxes.
37802,"Many of your Democrat Governors said, ""President Trump did a phenomenal job."""
39868,"I have not taken a single penny from any country whatsoever, ever, number one."
39867,"We learn that this President paid 50 times the tax in China, has a secret bank account with China, does business in China, and in fact, is talking about me taking money?"
39839,You got three and a half million dollars.
39625,"They kept it from going into the rest of China, for the most part, but they didn't keep it from coming out to the world including Europe and ourselves."
39560,"Look, his own person who ran that for him who, as you know was his chief of staff, said 'It was catastrophic, it was horrible, we didn't know what we were doing.'"
35988,They said they were just going to get inspectors in.
35991,"And from that point on, I've voted to -- I moved to bring those troops home."
36029,I sit on the Senate Armed Services Committee.
36043,"We need to depend on all of our tools -- diplomatic, economic, working with our allies -- and not let the defense industry call the shots."
36063,And that is -- and I don't know if my colleagues here will agree with me or not.
36071,"We have got to undo what Trump did, bring that coalition together, and make sure that Iran never gets a nuclear weapon."
36132,"The very president who said he was going to end endless war, who pretended to have been against the war in Iraq all along -- although we know that's not true -- now has more troops going to the Middle East."
36149,"And with regard to this idea that we can walk away and not have any troops anywhere, including special forces, we -- there's no way you negotiate or have been able to negotiate with terrorists."
36173,"And when I am president, anytime -- which I hope will never happen -- but anytime I am compelled to use force and seek that authorization, we will have a three-year sunset, so that the American people are included ..."
36214,"But unfortunately, President Trump has made it much harder for the next president to achieve that goal."
36235,"My issue is that, because of the actions of Donald Trump, we are in a situation where they are now starting -- Iran is starting to enrich uranium again in violation of the original agreement."
36253,I would be putting what I did as vice president -- I met with Xi Jinping more than anyone else.
36257,"But I would not, I would not meet with -- absent preconditions, I would not meet with the, quote, Supreme Leader, who said Joe Biden is a rabid dog, he should be beaten to death with a stick."
36284,"The heart and soul of our disastrous trade agreements -- and I'm the guy who voted against NAFTA and against permanent normal trade relations with China -- is that we have forced American workers to compete against people in Mexico, in China, elsewhere, who earn starvation wages, $1 or $2 an hour."
36295,"Well, they are the same in this issue."
36356,"And by the way, the idea -- I don't know that there's any trade agreement that the senator would ever think made any sense, but the problem is that 95 percent of the customers are out there."
36363,"I am sick and tired and will not tolerate, and we will use the power of the federal contracting system."
36395,So let me say this.
36424,There's a video of me 30 years ago talking about how a woman could become president of the United States.
36471,"I thought it was such an open-end -- I wasn't at the meeting, so I can't comment, but I was going to say..."
36484,"And her name is -- I'm very proud to know her, and her name is Governor Kelly."
36486,"Third, I would add to this, you have to be competent to win and you have to know what you're doing."
36519,"Of -- Hillary Clinton got 3 million votes, more votes than Trump."
36535,"Look, don't deny that the question is there."
36599,The answer is -- the real debate we should be having is how do we make it easier for people to get coverage for addiction and mental health.
36671,"It takes on the pharmaceutical industry, which in some cases charges us 10 times more for the same prescription drugs sold abroad as sold here."
36672,"What we will do through a Medicare for all single-payer program is substantially lower the cost of health care for employers and workers, because we end the $100 billion a year that the health care industry makes and the $500 billion a year we spend in administrative -- the administrative nightmare of dealing with thousands of separate insurance plans."
36680,So I think the answer is to build on it.
36684,"I am the one person up here who has on her website in her plan a plan to actually start taking on the deficit, by taking part of that money from that corporate tax cut that they put in there and putting it in a fund to pay back the deficit."
36705,"Now, we've got a dramatically better track record on it than Republicans do."
36707,And it's why everything I've put forward -- from Medicare for all who want it to the historic investments we're going to make in infrastructure to dealing with climate change -- is fully paid for.
36716,"We all talk about plans, health care plans that we have, and these plans are paid for."
36723,"Those giant corporations like Chevron and Amazon who paid nothing in taxes, we can have them pay."
36740,They come in every month.
36871,"It makes no sense, and it must change, and we shouldn't be afraid to put federal dollars into making that a reality."
36891,We can raise the wages of every childcare worker and preschool teacher in America.
36905,We should not be one of a few countries that does not have universal high-quality affordable childcare.
36917,I just hadn't been sworn in yet.
36920,It was beyond my reach to be able to do it.
36983,And let me say this.
37000,There's no -- there's no choice but to -- for Nancy Pelosi and the House to move.
37012,I can't hold a grudge.
37014,"And as president of the United States, that's what I will attempt to do, notwithstanding that -- we're going to be more division after he's defeated by me this next time."
37020,We've asked for only four people as witnesses.
37033,This is a patriotism check.
37072,Climate change has come to America from coast to coast.
37099,"But I also know this, we're going to create millions of good-paying union jobs across this country."
37147,"Well, first of all, I would note that I have 100 percent rating from the League of Conservation Voters."
37158,"And when we put a tax on carbon, which we will do either through cap-and-trade or through a renewable electricity standard or through a fee on carbon..."
37183,I've been fighting this for a long time.
37184,"I headed up the Recovery Act, which put more money into moving away from fossil fuels to -- to solar and wind energy than ever has occurred in the history of America."
37204,"It's because of the work that we have done facing some of the toughest issues that communities can, not from the luxury of -- of a debate or a television panel or a committee room but on the ground, issues from poverty to justice in policing."
37207,But I will be a president whose personal commitment is to continue doing this work.
37271,And what I'm going to say is this.
37344,"But I am asking for your support because I know that if I'm -- if I'm going to be a good teammate to you and give you absolutely everything, without any compromise, I need the support of you on caucus night so I can turn around and together we can take back this country and together we can save the world."
37358,So much is broken in this country.
37385,"We lead the world when we lead by example, not by our power."
37429,We have plenty of time.
37444,"So we won the election and we have the right to do it, Chris."
37455,"Now, what's at stake here is the President's made it clear, he wants to get rid of the Affordable Care Act."
37464,"And that ended when we, in fact, passed the Affordable Care Act, and there's a hundred million people who have pre-existing conditions and they'll be taken away as well."
37467,"If he wins the election and the Senate is Republican, then he goes forward."
37472,We're not elected for three years.
37491,We do not wipe any.
37516,"You didn't want me to ban China, which was heavily infected."
37526,The point is that the President also is opposed to Roe V. Wade.
37564,"Chris, that was the worst part of Obamacare."
37568,The individual mandate was the most unpopular aspect of Obamacare.
37583,"You could have done it during your 47-year period in government, but you didn't do it."
37591,"I'm getting it for so cheap it's like water, you want to know the truth."
37620,"I'm here standing facing you, old buddy."
37626,I'm going to get very lucky tonight as well.
37684,"Premiums are too high, that it doesn't work."
37719,He doesn't want to answer the question.
37758,He knew it was a deadly disease.
37793,You don't know how many people died in India.
37799,You didn't think we should have closed our country because you thought it was terrible.
37805,The Governors said I did a phenomenal job.
37831,Your own Chief of Staff said you were a disaster.
37832,"14,000 people died, not 200,000."
37839,How many of you got up this morning and had an empty chair at the kitchen table because someone died of COVID?
37865,They can go faster than that by a lot.
37880,"We have our military that delivers soldiers and they can do 200,000 a day."
37897,You'll have the vaccine sooner than that.
37909,You can trust the scientist.
37921,Do you believe for a moment what he's telling you in light of all the lies he's told you about the whole issue relating to COVID?
37937,"There's nothing smart about you, Joe."
37970,"Let me shut you down for a second, Joe, just for one second."
38006,He could be speaking 200 feet away from him and he shows up with the biggest mask I've ever seen.
38042,Nobody shows up to his rallies.
38109,"One of them came out last week, you saw that, ""Oh, we're going to open up on November 9th."""
38145,Fewer jobs than when he became president.
38159,They've done nothing to help small businesses.
38172,They don't want to be shut down.
38177,"It's almost like a ghost town, and I'm not sure it can ever recover what they've done to New York."
38180,People want to be safe.
38182,People want to be safe.
38195,"And let me just tell you, there was a story in one of the papers that paid-"
38226,"Which by the way, was given to me by the Obama Administration, if you can believe that."
38260,"And number two, it would create an additional $1 trillion in economic growth, because it would be about buying American."
38262,"And under my proposal, we're going to make sure that every penny of that has to be made by a company-"
38287,All you had to do is turn on the lights and you pick up a lot.
38293,Half of the companies that have poured in here will leave.
38316,"They said it would take... No, you're on number two."
38321,... a miracle to bring back manufacturing.
38328,I'm the guy that brought back the automobile industry.
38329,He totally gave up on manufacturing.
38332,We brought them back right here in the state of Ohio and Michigan.
38337,Ohio had the best year it's ever had last year.
38552,"If you look at Chicago, if you look at any place you want to look, Seattle, they heard we were coming in the following day and they put up their hands and we got back Seattle."
38598,It was sort of a reversal.
38614,I know a lot more about this- [crosstalk].
38620,Many people don't want to hurt other people's feelings.
38639,Look what happened in Baltimore.
38654,Are you in favor of law and order?
38719,"Oh, really, who do you have?"
38728,Name one law enforcement group that came out in support of you.
38753,I sent in the US Marshals...
38803,"Sure, I'm willing to do that."
38806,I would say almost everything I see is from the left-wing not from the right wing.
38826,Antifa is an idea not an organization...
38827,Oh you gotta be kidding.
38840,"You know what, Antifa is a dangerous radical group."
38851,"But despite going through all of these things where I had to fight, both flanks and behind me and above, there has never been an administration that's done what I've done."
38866,"By the end of the first term, I'll have approximately 300 Federal judges and Court of Appeals judges, 300, and hopefully three great Supreme Court judges, justices."
38869,"When you leave office, you don't leave any judges."
38921,"I'm talking about my son, Beau Biden, you're talking about Hunter?"
38924,Hunter got thrown out of the military.
38942,I'm proud of my son.
38976,"If you look at our numbers right now, we are doing phenomenally."
38991,But I also think we have to do better management of our forests.
39000,"He said, ""Sir, we have trees that are far more, they ignite much easier than California."
39009,Because it was driving energy prices through the sky.
39011,"Well, not really because what's happening is the car is much less expensive, and it's a much safer car, and you're talking about a tiny difference."
39012,And then what would happen because of the cost of the car you would have at least double and triple the number of cars purchased.
39020,The car has gotten so expensive because they have computers all over the place for an extra little bit of gasoline.
39042,Creating millions of good-paying jobs.
39055,"Well, he hadn't drawn a line."
39075,"That is not, that is not..."
39116,"We in fact, but the rest of the world, we've got to get them to come along."
39204,Vote whatever way is the best way for you.
39212,He can't stay in power.
39217,"Is it going to change, or are you going to get four more years of these lies?"
39225,"They were a disgrace to our country, and we've caught 'em."
39249,"The other thing, it's nice."
39255,Take a look at what happened in Manhattan.
39284,"I don't think-I hope we don't need them, in terms of the election itself."
39286,"I just heard, I read today where at least 1% of the ballots for 2016 were invalidated."
39317,This is not going to end well.
39326,"If it doesn't get in until the seventh, eighth, ninth, it still should be counted."
39430,"The fact is, I will accept it, and he will too."
39437,I'll be a president for Democrats and Republicans.
39482,And we're fighting it and we're fighting it hard.
39509,"And there are over 70,000 new cases per day."
39513,"If we just wore these masks - the President's own advisors have told him - we could save 100,000 lives."
39530,Moderna is doing very well.
39569,We owe him a debt of gratitude.
39571,"And then what happened was, we started talking about using the Defense Act, to make sure we go out and get whatever is needed out there to protect people."
39583,"I don't know, he's obviously made a lot of money, someplace, but he has this thing about living in a basement."
39591,"And you know, I caught it."
39636,"Look, perhaps just to finish this, I was kidding on that but just to finish this."
39638,And that went on for months.
39641,"But when I closed, he said, this is a terrible thing."
39643,"I think he called me racist, even, and because I was closing it to China."
39666,Do not open bars and do not open gymnasiums.
39670,"They need to deal with ventilation systems, they need to deal with smaller classes, more teachers, more pods, and he's refused to support that money, or at least up to now."
39701,"He'll close down the country if one person in our, in our massive bureaucracy says we should close it down."
39735,The money's already been passed to do that.
39744,Take a look at North Carolina.
39745,"They're having spikes and they've been closed, and they're getting killed financially."
39746,"We can't let that happen, Joe, you can't let that happen."
39764,"Look, nobody knew what this thing was, nobody knew where it was coming from, what it was."
39765,"We've learned a lot, but Anthony said, 'don't wear masks.'"
39787,And then you bring up Wall Street?
39792,We have plenty of money.
39827,"I don't understand why this President is unwilling to take on Putin when he's actually paying bounties to kill American soldiers in Afghanistan, when he's engaged in activities that are trying to destabilize all of NATO."
39856,"They were paying you a lot of money and they probably still are, but now, with what came out today, it's even worse."
39864,Maybe you can do it right now.
39866,I have not taken a penny from any foreign source ever in my life.
39879,"And your hotels and all your businesses all around the country, all around the world."
39880,And China's building a new road to a new gas... a golf course you have overseas.
39894,They think I may have to pay tax.
39899,And it wasn't written whenever they write this.
39903,"I don't make money from Ukraine, you do."
39904,I don't make money from Russia.
39926,It's called prepaying your taxes.
39963,"Not a single thing, number one."
40020,That's the way I will run it.
40023,"Excuse me, no, I have to respond to this."
40055,He doesn't want to talk about the substantive issues.
40062,They're the decisions you're making in the middle class families like I grew up in Scranton and Claymont.
40069,That's a typical political statement.
40087,We have a different kind of a relationship.
40092,Because he's not going to do that.'
40106,"If not, it's going to continue.'"
40155,"But then I made a decision, 'Run it as well as you can' - to my people, great people - 'Run it as well as you can.'"
40160,"No matter how well you run it, it's no good."
40187,What I'm going to do is pass Obamacare with a public option - become Bidencare.
40220,"And it's not like it was 25 years ago, it was three and three quarters."
40222,Less than four years ago.
40239,It's the same thing with socialized medicine.
40241,My response is people deserve to have affordable health care - period.
40257,"- it was impossible to work, it doesn't work -"
40262,"Joe Biden, he's running against."
40263,"And the idea that we're in a situation and are going to destroy Medicare - this is the guy that the actuary of Medicare said, 'If in fact' - and, social security - 'If, in fact, he continues to withhold his plan to withhold the tax on Social Security, Social Security will be bankrupt by 2023, with no way to make up for it."
40330,This HEROES Act has been sitting there.
40340,"It was a way of getting a lot of money, billions and billions of dollars to these cities."
40344,"But what that does, everybody all over the world will start pouring into our country."
40351,"What I see is American, United States."
40353,"They're going to start laying off, whether they're red or blue."
40413,Let me just tell you.
40467,"I can imagine you're five years old, your parents are taking you across the Rio Grande River and it's and it's illegal."
40468,"You say 'Oh, no, Mom, leave me here."
40477,"And I've changed without having a specific - we got rid of catch and release, we got rid of a lot of horrible things that they put in and that they lived with."
40517,So we don't have to worry about it.
40531,And she's written a lot about this.
40536,"But a Black parent, no matter how wealthy or how poor they are, has to teach their child, when you're walking down the street, don't have a hoodie on when you go across the street, making sure that you, in fact, if you get pulled over, yes sir, no sir, hands on top of the wheel."
40549,"It's about accumulating the ability to have wealth, as well as it is to be free from violence."
40554,"And again, he's been in government 47 years."
40586,"There's not enough people in jail,' and go on my website, get the quote, the date when he said it, 'not enough people'."
40588,"This is a guy who when the Central Park five, five innocent Black kids, he continued to push for making sure that they got the death penalty."
40595,"And one of these things we should be doing is there should be no, no minimum mandatories in the law."
40618,I am anxious to have this race.
40620,I am - the character of the country is on the ballot.
40626,"If this stuff is true about Russia, Ukraine, China, other countries, Iraq - If this is true, then he's a corrupt politician."
40637,"Look, there are 50 former national intelligence folks who said that what this, he's accusing me of is a Russian plan."
40647,You have to be kidding.
40666,I don't know what to say.
40668,"I mean, they can say anything."
40670,"I can't even see the audience because it's so dark, but I don't care who's in the audience."
40675,He started off his campaign coming down the escalator saying he's gonna get rid of those Mexican rapists.
40711,That's what we've been trying to do.
40715,"See, it's all talk, no action with these politicians."
40727,We have - there were over 1000 people who were given clemency.
40736,I'm going to do this.'
40740,You had eight years with Obama?
40762,And we have the best carbon emission numbers that we've had in 35 years.
40785,We're going to pass the point of no return within the next eight to 10 years.
40789,"Because what it does, it will create millions of new, good-paying jobs."
40797,"This from Wall Street and I'll create $1 trillion more in economic growth than his proposal does, not on climate just on the economy."
40800,"If you look at what he wants to do, you know the, if you look at his plan, his environmental plan, you know who developed it?"
40806,"If we had the best year in the history of our country for 100 years, we would not even come close to a number like that."
40828,"Because they know the future lies, the future lies in us being able to breathe."
40833,"We can grow and we can be cleaner, if we go the route I'm proposing."
40839,I know more about wind than you do.
40842,"And the fumes coming up - if you're a believer in carbon emission, the fumes coming up to make - make these massive windmills is more than anything that we're talking about with natural gas, which is very clean."
40847,It's not powerful enough yet to - to really run our big beautiful factories that we need to compete with the world -
40849,"So, it's all a pipe dream, but you know what we'll do?"
40850,We're gonna have the greatest economy in the world.
40919,We actually do give it to solar and wind--
40926,Will you remember that Pennsylvania?
40948,"But, I will tell you, go back before the plague came in, just before, I was getting calls from people that were not normally people that would call me."
40952,The other side wanted to get together.
40969,We're going to choose science over fiction.
40970,We're going to choose hope over fear.
40973,We can deal with systemic racism.
40974,"At the same time, we can make sure that our economy is being run, and moved, and motivated by clean energy, creating millions of new jobs."
41038,We need to send Joe Biden back to his basement and reverse American decline.
41042,We -- we also cannot succeed when the Congress spends trillions and trillions of dollars.
41044,"And, finally, we need to lower your gas prices."
41045,We're going to open up all energy production.
41058,"And we still, through hard, strong decision-making, brought them around to our point of view."
41074,It was over 10 percent when I became governor in 2010.
41082,"Well, thank you for the question."
41109,"So, I don't know if I get a chance to respond."
41122,I have gone on to found multibillion dollar companies.
41123,"I did it while I married my wife Apoorva, raising our two sons, following our faith in God."
41136,What I care about the fact is that no one is telling the American people the truth.
41169,"Now, Martha, you asked earlier who is the most best prepared for this job?"
41183,-- and when I was Vice President.
41193,"But, I'll let you all parse that out."
41205,Now is not the time for on-the-job training.
41236,"And the reality is, you have a bunch of people, professional politicians, super PAC puppets, following slogans handed over to them by their 400-page super PACs last week."
41238,"Do you want a super PAC puppet, or do you want a patriot who speaks the truth?"
41247,Can I address the COVID issues the Governor brought up?
41268,"So, if you buy a battery in this country, you buy a solar panel, it's being produced in a plant in China powered by coal where it's being powered by oil and gas at 20 percent off."
41276,We have 14 percent fewer state employees in Arkansas after I left the government than when I took over as governor eight years ago.
41278,And I pledge to reduce it by 10 percent our federal nondefense workforce.
41281,"But let me tell you, I've been a federal prosecutor."
41313,Let's just answer the question.
41320,"No, I didn't -- I didn't raise my hand."
41353,"And the right way is first of all, yes, is climate change real?"
41358,"And so, that's not helping the environment."
41376,"I came to the conclusion that America can do for anyone what she's done for me if we focus on restoring hope, creating opportunities and protecting America."
41416,And can't we all agree that we are not going to put a woman in jail or give her the death penalty if she gets an abortion?
41432,"I know a lady in Florida named Penny, she survived multiple abortion attempts."
41440,I understand Iowa and New Hampshire are going to do different.
41441,But I will support the cause of life as governor and as president.
41458,It's supported by 70 percent of the American people.
41469,We haven't had 45 pro-life senators in over 100 years.
41470,"So no Republican president can ban abortions, any more than a Democrat president could ban all those state laws."
41490,"And this issue is, of course, very important."
41495,"The rest are left to the states comma, or importantly or to the people."
41526,And it is the most important issue for women and for the unborn child and for our country that we get this right.
41529,How we have to enhance maternal care.
41567,"I mean, it's extraordinary to think about the violence that's claiming innocent lives literally every week in every major city in this country."
41569,What we need is -- is strong commitment to law enforcement.
41576,We will bring our cities back.
41588,"So, what a President Christie would do is appoint an Attorney General who would instruct each of the 93 US attorneys that they are to take over the prosecution of violent crime in every one of those cities that are failing to do so."
41590,"Secondly, what we need to make sure that each and every one of these criminals understand is that the laws apply to everybody, and when Hunter Biden fills out a fake application, a false application, for a gun permit, and then is facing a 10-year mandatory minimum, which was mandated by legislation sponsored by his father, and then you have a Justice Department that walks away from those charges."
41595,"So, the reality is, we have a crime wave in this country, and we know how to fix it."
41600,Do we have the spine to bring them back?
41616,"We don't have an identity crisis, Vivek."
41617,We're not looking for a new national identity.
41619,We just need government as good as our people.
41647,"Bret and Martha, I just thought it's interesting, you asked your question about the problems we're having in big cities."
41658,"One, enforce the law when it comes to crime."
41665,"And so, we have to have respect for our justice system and the rule of law."
41687,Here's the -- here's the bottom line.
41703,We're skating on thin ice and we cannot set a precedent where the party in power uses police force to indict its political opponents.
